"x" "y" "DBH"
"1" -81.5584292635322 295.139444991946 36.4
"2" -12.8985995426774 -115.950000472367 37.3
"3" 335.615401156247 -253.636226058006 40.8
"4" 268.412174843252 343.523501604795 35.7
"5" 213.028261996806 -121.035222709179 31.8
"6" 79.4631050899625 -72.8043839335442 30.1
"7" 216.520892828703 -333.095641061664 31.4
"8" -184.675838239491 -270.956100337207 40.8
"9" -392.281041480601 110.459402762353 34.8
"10" 173.945574834943 -395.504150912166 33.1
"11" -218.659868463874 222.823954932392 43.9
"12" 376.517220772803 13.325578905642 34.8
"13" 209.636098146439 31.2459833920002 35
"14" -188.417441770434 215.134832262993 35.2
"15" 128.215919807553 128.265871852636 39.7
"16" -38.6355528607965 38.648746162653 35.6
"17" 173.847238905728 -325.789224356413 35.9
"18" -179.692163132131 -386.614188179374 31.4
"19" -30.3870303556323 96.3038612157106 27.6
"20" 20.8924129605293 232.239779643714 27.4
"21" 42.4320068210363 27.8612609952688 40.4
"22" 208.262737840414 -268.622817657888 32.4
"23" 187.823771685362 217.996528744698 34.8
"24" 394.645252078772 -122.360521927476 35.9
"25" -136.406327597797 84.5518654212356 52.2
"26" 261.761237308383 30.2379533648491 31.4
"27" 241.073232702911 241.836741566658 35.2
"28" -305.512287840247 -367.509185895324 35.7
"29" 207.310906052589 130.328683927655 38.5
"30" -372.0124585554 335.516986437142 35.2
"31" 64.9216841906309 -105.775371938944 35.8
"32" -333.705199509859 -387.102867476642 35.8
"33" -128.755638375878 107.71202147007 29.2
"34" -294.590617902577 59.9831761792302 33.1
"35" -265.872935391963 -315.123295411468 41.7
"36" 125.371103733778 79.4429559260607 35.9
"37" 298.523388803005 340.230813995004 34.6
"38" 396.135200746357 -164.950849302113 27.7
"39" -97.8996919468045 209.612738527358 34.6
"40" 234.543837606907 -266.390540450811 27.6
"41" 59.8036868497729 253.926730342209 29.9
"42" -36.1707404255867 -338.783948123455 35.9
"43" -103.398044034839 335.002409853041 29.9
"44" -85.3975620120764 -252.294550091028 36.4
"45" 67.1616120263934 -218.174167722464 33
"46" -79.5437885448337 223.855892196298 40.8
"47" 282.958161644638 -214.719630032778 30.3
"48" 299.233138747513 66.7632590979338 37.1
"49" -370.182972960174 -121.508338674903 37.1
"50" 289.963591657579 61.4212056621909 26.1
"51" -191.456482931972 -218.530355580151 34.3
"52" -164.74817506969 228.928486071527 40.4
"53" 16.1432892084122 141.170241869986 30.3
"54" 142.637472786009 231.477653048933 30.5
"55" 367.444482631981 -73.0729058384895 27.6
"56" 212.470448203385 -243.583396263421 37.3
"57" -267.639094218612 47.799558006227 30.5
"58" 212.803468853235 -88.7450708076358 34.6
"59" 128.44180110842 -242.949182353914 40.8
"60" 361.257909424603 -352.159888669848 30.5
"61" -141.321160085499 -267.346747033298 35.2
"62" -98.717630840838 165.676984004676 27.4
"63" -229.767509177327 248.482180200517 37.1
"64" -147.060478664935 -349.544534645975 31.8
"65" -0.22034402936697 -306.039507314563 31.8
"66" 25.2199223265052 -112.049965374172 36.4
"67" 1.55927520245314 -205.119758658111 27.4
"68" -51.3609083369374 -78.0795650556684 35.2
"69" 52.0488295704126 154.850662685931 43.8
"70" -13.6740233749151 315.095886401832 36.1
"71" -384.448601678014 -149.976652674377 35.7
"72" -226.825270242989 -119.374379143119 43.8
"73" -295.105868577957 -6.0096375644207 29.9
"74" -332.382642664015 -166.577642410994 34.3
"75" 34.3563528731465 126.901522837579 44.7
"76" 385.395186580718 387.163547612727 34.6
"77" 113.170631788671 -38.2279714569449 52.2
"78" -270.647462084889 -169.866253994405 35.7
"79" 394.403901137412 54.7170663252473 37.1
"80" -71.0420763120055 -329.644931480289 40.8
"81" -297.32528552413 -98.5062472522259 39.6
"82" -251.553299836814 16.1055816337466 41.8
"83" -258.896846137941 -244.690280593932 29.9
"84" -245.105705969036 -266.288709454238 38.5
"85" -189.341010339558 248.87292701751 30.1
"86" 342.259073257446 267.778690718114 36.1
"87" -239.554250240326 -93.5327624902129 30.3
"88" -252.977943792939 262.968823872507 27.7
"89" -182.764167152345 126.705235615373 40.8
"90" 286.571993492544 -10.1462537422776 29.9
"91" -326.049314439297 -339.624059945345 32.4
"92" 118.802078999579 343.676069751382 28.3
"93" -117.3767702654 86.9438070803881 39.9
"94" 122.92524240911 -176.880858466029 28.3
"95" 57.5159603729844 -384.173607081175 34.6
"96" -58.8539931923151 -15.1220235973597 30.3
"97" 129.748201556504 -183.626396395266 35.8
"98" -81.0169083997607 291.837930306792 31.2
"99" 10.9058460220695 80.3844336420298 28.9
"100" -171.042486652732 -287.902307510376 37.3
"101" 104.572468437254 -226.4179719612 32.3
"102" 0.693913735449314 -140.41371755302 35.9
"103" -98.8824320957065 386.108802258968 41.7
"104" -97.6884867995977 357.066338136792 38.5
"105" -47.3701307550073 -262.223279476166 27.7
"106" -84.0617259964347 -317.253039218485 30.3
"107" 234.351875446737 321.523711830378 37.3
"108" -126.066962257028 -201.72484125942 36.4
"109" -247.413377091289 -55.6119648739696 35.9
"110" -385.366181097925 -36.1117925494909 30.1
"111" -30.5273866280913 -18.5246711596847 35.2
"112" 272.009429335594 -49.9542294070125 30.1
"113" 262.420795299113 -56.295814178884 43.9
"114" -89.9333100765944 -224.208225123584 35.2
"115" -198.931134492159 298.919351771474 36.4
"116" 308.943236246705 -311.843359470367 31.4
"117" -198.124731890857 -335.363413207233 30.1
"118" -374.688181467354 212.407692521811 27.4
"119" -34.5160026103258 291.611452959478 41.7
"120" -397.106306999922 100.255209393799 31.1
"121" -182.024520263076 -332.159332185984 40.8
"122" 319.583800062537 -103.856057114899 34.1
"123" 74.8936222866178 -42.745660059154 41.7
"124" 234.485937468708 -270.738263614476 34.8
"125" -88.8451160863042 324.800591170788 34.6
"126" -246.710646525025 353.662397712469 39.9
"127" 345.292199775577 385.741840489209 34.1
"128" -111.456833034754 27.2380666807294 43.8
"129" -185.39765663445 -187.668957188725 40.4
"130" 293.776844069362 382.183766365051 30.3
"131" -243.652205355465 -383.552836254239 26.1
"132" -350.752760656178 10.2140320464969 34.6
"133" -163.840612024069 -224.393998272717 30.1
"134" -291.261440888047 -32.0415133610368 34.8
"135" -110.67984495312 -396.085048466921 34.3
"136" -371.912768483162 262.689475528896 32.4
"137" 215.191369690001 -301.764549314976 47.3
"138" -341.302555054426 -118.129270337522 39.7
"139" 81.2392501160502 -247.718268819153 30.1
"140" 336.883033998311 187.341657653451 37.3
"141" -266.179723478854 -76.7233857885003 34.1
"142" -63.5701475664973 -297.624261304736 40.8
"143" -247.114195488393 131.624756008387 32.3
"144" 259.953100420535 395.088775828481 33.1
"145" 34.3473039567471 -363.034352101386 35.9
"146" 341.484818793833 106.431245803833 34.6
"147" -107.309592142701 -18.9207641407847 36.4
"148" -351.509673148394 -191.874731518328 34.6
"149" -153.260690905154 -157.07081053406 32.3
"150" 318.512328341603 -380.032573640347 36.4
"151" 158.851602487266 -261.141848191619 40.4
"152" -318.390133045614 -4.40643019974232 36.4
"153" -169.413108378649 247.428476437926 31.8
"154" -186.296554841101 93.6868267133832 47.3
"155" -217.473735660315 -188.480474986136 41.7
"156" -396.239567734301 290.504084341228 30.1
"157" -350.047506205738 238.384686037898 34.3
"158" -102.523354254663 123.925711400807 32.9
"159" -130.198596417904 -311.248268000782 36.1
"160" -92.3416158184409 -119.689271226525 34.8
"161" 283.167708478868 -182.184116728604 41.6
"162" -318.746854923666 -0.605836138129234 41.8
"163" -327.949492819607 204.329288005829 26.1
"164" 88.5949080809951 125.966417975724 29.2
"165" 32.5144827365875 342.099757120013 44.7
"166" 96.5423660352826 300.277976877987 35.2
"167" -35.8168013393879 77.9165161773562 35.7
"168" -224.06745441258 -163.817442953587 31.1
"169" -45.8938401192427 74.1841711103916 31.8
"170" 195.496400818229 -68.7890958040953 34.8
"171" 371.51466794312 -5.77555801719427 32.9
"172" -310.30079908669 318.930193036795 35.6
"173" 110.62238663435 -178.75811457634 44.7
"174" 399.270871095359 342.707977630198 39.7
"175" -398.818072862923 397.292159497738 52.2
"176" 122.557949833572 -283.466413244605 39.7
"177" 200.788466073573 278.758659213781 31.4
"178" -151.588958315551 -276.483693532646 40.8
"179" 370.703033730388 27.6204755529761 35.2
"180" 165.2358667925 169.839367084205 34.8
"181" 15.2554653584957 -262.456089258194 31.4
"182" 62.7885641530156 -213.843130320311 30.5
"183" 217.778936959803 -271.661233901978 36.4
"184" -12.8281811252236 -373.461485654116 31.8
"185" -235.804505459964 -14.8812711238861 35.9
"186" 366.144374571741 144.67684943229 31.4
"187" 338.427817821503 41.6552256792784 36.1
"188" -328.107956424356 -75.2968268468976 35.9
"189" 371.679793298244 93.459889292717 38.5
"190" -216.673577204347 -270.799826644361 31.4
"191" -52.6157448068261 -290.772598981857 34.6
"192" -165.39667993784 136.980500258505 37.7
"193" -224.741644598544 -305.639070272446 30.1
"194" 5.88451381772757 -231.376755423844 30.1
"195" -192.84258428961 -104.53615449369 35.3
"196" -187.39809859544 307.471087016165 31.4
"197" -318.926388956606 -333.010370843112 31.8
"198" -80.4116208106279 -370.319539494812 33
"199" -0.876102410256863 -237.417336180806 30.1
"200" -343.233356252313 100.848986022174 37.3
"201" 348.783695138991 -217.705911211669 32.9
"202" -324.836813658476 -246.365105547011 35.2
"203" -44.5188336074352 271.824024617672 26.1
"204" 293.336968682706 -386.284950748086 40.8
"205" -384.581611305475 -335.789554007351 34.3
"206" 136.948491260409 -305.366871133447 35
"207" -399.437819980085 233.37575700134 43.9
"208" -322.605947963893 331.473638117313 34.1
"209" -94.7679163888097 -258.7625823915 39.9
"210" -192.382375709713 -203.102148510516 52.2
"211" -352.747365087271 149.614024907351 34.8
"212" 142.534220218658 296.485546790063 47.3
"213" 281.896807067096 -12.1346805244684 35.6
"214" 385.485143959522 379.395363852382 30.3
"215" 185.819993540645 -344.879416935146 27.4
"216" 312.370911426842 58.9306119829416 34.8
"217" 45.3205348923802 -145.826258696616 34.8
"218" -376.986284181476 333.026191964746 36.4
"219" -276.458189077675 -210.94182357192 38.5
"220" -396.629817225039 -90.0086062029004 47.3
"221" -313.213599100709 273.770507983863 30.3
"222" 69.5695849135518 -53.4387530758977 37.7
"223" 284.718905203044 -200.175217539072 36.4
"224" 219.442587718368 -338.368524610996 34.1
"225" 344.136060588062 115.421327203512 38.5
"226" -266.037957929075 -287.679572030902 41.8
"227" 383.16267952323 -122.461231611669 35.3
"228" 160.520028136671 -95.7567172124982 40.8
"229" -298.542028293014 -11.9891814887524 35.2
"230" -198.335033282638 237.236938253045 29.2
"231" -136.918282322586 128.462516330183 41.7
"232" -263.161270692945 -190.052459575236 34.6
"233" 26.0422214865685 -56.6910311579704 31.2
"234" -320.995141752064 174.174528382719 28.9
"235" -318.026244267821 226.531634479761 43.9
"236" 339.798146858811 -46.0913354530931 40.8
"237" -55.2945300936699 -398.20938911289 40.4
"238" -378.113524056971 -287.356973811984 35.2
"239" -189.074005186558 -228.164748474956 29.2
"240" 303.456989303231 183.854012750089 43.8
"241" 387.31474429369 185.177685320377 37.7
"242" 286.892380565405 115.320665203035 31.2
"243" -40.7704817131162 -1.33434887975454 34.3
"244" 21.6979652643204 221.905995160341 28.3
"245" 252.244312316179 152.702970616519 30.1
"246" 127.229720540345 96.4563753455877 35
"247" 243.826017901301 -189.943799376488 35.9
"248" -74.5907489210367 179.133352078497 37.1
"249" 59.3425264582038 11.7420494556427 29.2
"250" 149.724444188178 -63.2084356620908 39.1
"251" 102.513995207846 371.788039244711 32.4
"252" 273.689127340913 380.027743242681 33.1
"253" -64.7681426256895 -305.597870051861 40.4
"254" -250.535363703966 -376.122861355543 34.8
"255" 32.6484905555844 238.512950390577 36.4
"256" -43.0762346833944 3.82986050099134 34.8
"257" 38.4195985272527 108.315050043166 31.8
"258" -36.3418702036142 52.146121673286 37.7
"259" 128.165345266461 251.956917159259 30.1
"260" -211.284372583032 159.703260101378 37.7
"261" 307.638679258525 -349.84102062881 44.7
"262" -368.757760711014 150.139329023659 31.2
"263" 286.376333795488 313.105439767241 27.7
"264" 7.16575384140015 -10.2964574471116 38.5
"265" 13.9968624338508 152.685733325779 26.1
"266" 57.4798293411732 -398.226457834244 30.1
"267" 80.9860603883862 -324.786428362131 52.2
"268" -99.7153766453266 146.275439858437 34.6
"269" -74.7184127569199 230.587578564882 34.6
"270" -276.719059050083 99.0663336589932 27.4
"271" 69.7658073157072 263.734697364271 32.9
"272" -93.6812402680516 376.458033919334 37.3
"273" -23.8156132400036 -65.2819843962789 52.2
"274" 344.062805920839 140.823083743453 26.1
"275" -210.612736642361 106.845587864518 36.4
"276" 249.907760135829 -232.795514911413 28.3
"277" -81.8143533542752 -185.979256220162 34.1
"278" 160.497514717281 -188.270090706646 32.4
"279" -385.824639350176 -379.095626622438 34.8
"280" -9.23909842967987 21.6593688353896 32.9
"281" -180.215942300856 -352.643461897969 39.1
"282" 150.4732882604 -41.9725885614753 37.7
"283" -183.382912911475 359.870239906013 28.9
"284" 188.756301440299 -259.116949886084 44.7
"285" 180.155401490629 -128.890958614647 29.9
"286" 296.702296473086 246.326921135187 40.4
"287" -315.136753953993 -190.849560685456 35.9
"288" -196.992027014494 35.5317190289497 35.2
"289" -87.9465842619538 151.916359551251 30.3
"290" 66.5107995271683 -299.496039561927 32.4
"291" -351.565612852573 -230.993778631091 32.3
"292" -311.158957518637 -121.432282403111 40.4
"293" -55.6989561766386 -116.590273939073 40.8
"294" 218.859475292265 149.243958853185 38.5
"295" -223.250296898186 282.189759612083 39.7
"296" -21.6563943773508 79.448951035738 35.8
"297" 7.20721911638975 -184.996266849339 30.1
"298" 336.145092360675 78.1927449628711 29.2
"299" -363.24463263154 142.868881113827 43.8
"300" -234.643278084695 336.634095013142 30.1
"301" 73.9920038729906 368.211698718369 35
"302" -242.729354277253 -263.255783542991 41.6
"303" -24.5979247614741 -225.33495221287 31.8
"304" 30.9273988008499 -375.547746196389 35.2
"305" -71.6396722942591 -373.484109155834 34.3
"306" 285.425412096083 26.0140374302864 37.3
"307" -393.870218470693 -189.039620198309 39.9
"308" 200.863131321967 220.083514042199 34.6
"309" 113.048324175179 -209.398721717298 41.7
"310" 53.1709896400571 295.40771022439 27.4
"311" 299.275290966034 -116.311842575669 34.8
"312" 127.201586030424 -60.6007810682058 52.2
"313" 282.649630121887 -6.39483593404293 41.8
"314" 223.418754711747 -56.6656181588769 39.9
"315" -80.1791395992041 -248.522310145199 35
"316" -148.227561637759 -332.405201159418 35.8
"317" -44.5395827293396 -325.635955296457 34.8
"318" -328.521975874901 330.480381287634 39.7
"319" 316.608053445816 -260.638566873968 32.9
"320" 341.391630843282 0.144989974796772 31.8
"321" -69.842348434031 -97.0271753147244 36.4
"322" -49.7491667047143 178.425693884492 39.9
"323" 332.41104260087 -106.624068506062 43.8
"324" -381.124658510089 227.447807788849 52.2
"325" -308.864246308804 -124.398767575622 39.6
"326" 235.303448699415 -207.480455935001 37.7
"327" 380.478394404054 348.508055880666 31.4
"328" 374.328476563096 -149.229788407683 34.8
"329" -252.472249045968 96.6922804713249 38.5
"330" 216.774479486048 330.558640509844 35.9
"331" -279.524498805404 -252.508233673871 40.8
"332" 186.734530888498 -382.959244027734 27.6
"333" -62.8702465444803 -227.68335416913 40.4
"334" -329.476134479046 -292.413177900016 35.6
"335" -109.451222978532 71.6904679313302 36.4
"336" -104.714244790375 -347.660525515676 41.7
"337" -78.0222874134779 85.7814298942685 34.3
"338" 192.717681638896 302.979538403451 30.1
"339" -31.943628937006 376.156950555742 29.9
"340" -232.256167940795 174.275210127234 33
"341" -173.136798292398 219.282088615 27.6
"342" 307.733056508005 -103.484258241951 41.6
"343" -271.754981018603 234.781220555305 27.6
"344" 299.713768996298 -260.558088496327 30.1
"345" -116.744573414326 17.9611824452877 41.7
"346" 76.1521365493536 60.5450393632054 41.6
"347" 264.788203500211 263.311488181353 32.3
"348" 91.5129639208317 -276.435611955822 30.5
"349" 303.329229168594 -40.7055711373687 36.1
"350" 270.149581134319 18.5916358605027 29.2
"351" 243.464957363904 -196.02606985718 29.9
"352" 185.688040219247 -280.964693799615 32.4
"353" 209.804856777191 -41.4366630837321 43.8
"354" -71.1973203346133 326.862505823374 52.2
"355" -6.13392423838377 69.9969617649913 37.3
"356" 253.410201147199 -185.019783303142 37.3
"357" -257.562728412449 -385.595395602286 27.7
