"x" "y" "DBH"
"1" -6.56827967613935 25.2070790156722 34.6
"2" -187.322281301022 168.011263757944 40.8
"3" 18.3991374447942 -45.7753667607903 37.3
"4" 340.886297263205 -286.515485867858 38.5
"5" 371.012667194009 -69.5995980873704 36.1
"6" 42.6989773288369 295.346535742283 52.2
"7" -19.2042065784335 215.259874612093 34.3
"8" -17.2720946371555 22.4971765652299 37.7
"9" 240.357594378293 -111.348000727594 31.8
"10" 318.200045078993 -55.9285312891006 39.9
"11" 388.180033303797 199.412188306451 34.8
"12" 371.336323395371 279.334292560816 31.8
"13" 303.03270239383 367.734655365348 28.3
"14" -236.753871850669 271.79954033345 47.3
"15" 148.673808388412 -222.939852438867 30.1
"16" -180.405955575407 131.728098168969 37.1
"17" 179.852532781661 -44.3577665835619 52.2
"18" -150.467977672815 78.3404860645533 37.7
"19" 140.220444276929 20.7490332424641 37.3
"20" 279.615673050284 330.322951637208 39.7
"21" 132.412688806653 -4.07949090003967 39.6
"22" -307.913232967257 214.094408415258 41.8
"23" -123.731726594269 -286.511236615479 35.2
"24" -183.548972196877 -92.9156564176083 43.8
"25" -340.474083088338 81.6848397254944 27.7
"26" -281.525230407715 -334.812210872769 35.3
"27" -22.3106628283858 -282.540687359869 41.6
"28" -283.791219070554 -69.582424685359 43.8
"29" 177.494338341057 109.60532464087 34.6
"30" -72.5059721618891 -282.980678416789 35.9
"31" -333.901531808078 156.06200043112 35.3
"32" 95.0750522315502 329.776676744223 34.8
"33" 227.456924505532 -271.431416459382 34.6
"34" 325.637570209801 -214.696023985744 35.7
"35" -253.72016876936 359.410691447556 40.8
"36" 154.528549313545 274.402550980449 39.7
"37" 328.645255416632 -79.840175807476 31.2
"38" -103.523905947804 -88.3598798885942 39.7
"39" -243.009835295379 -111.489969491959 29.9
"40" 19.2749682813883 254.93252184242 31.2
"41" 127.422441914678 -255.046419240534 28.9
"42" 302.155363000929 -319.796795584261 41.6
"43" 293.311193212867 267.636563815176 29.2
"44" -108.294041082263 310.654949210584 29.9
"45" -262.817044742405 -42.7809255197644 30.1
"46" 233.014107309282 230.579022318125 39.1
"47" 217.624678649008 -210.205497220159 34.8
"48" -135.821503028274 -101.499843597412 39.1
"49" 307.917482033372 -310.552330687642 27.6
"50" -190.522580780089 -295.224369317293 34.3
"51" -188.504423573613 120.014500245452 28.9
"52" 227.720440365374 252.139350585639 28.3
"53" 186.789253167808 352.702824957669 39.9
"54" -283.062437176704 -309.883197583258 39.8
"55" -347.150385193527 324.764242209494 35.9
"56" -291.45946148783 331.851523369551 47.3
"57" 13.9975192025304 57.4138559401035 37.7
"58" 296.296191029251 344.566312991083 47.3
"59" 309.905174002051 -314.792489260435 37.7
"60" -398.469837196171 -216.508057154715 28.9
"61" 277.953157946467 399.384334497154 35.2
"62" 114.161461777985 -36.4303316920996 28.9
"63" -352.669280394912 -40.8495685085654 34.3
"64" -274.5943531394 391.489383205771 37.3
"65" 241.418240778148 -362.145200185478 34.8
"66" 247.602115012705 -91.2976177409291 35.2
"67" 296.753110364079 -387.573601305485 28.9
"68" 209.263164550066 -4.04292810708284 39.7
"69" -212.596973963082 103.291051462293 32.3
"70" -390.010784938931 -39.4032111391425 43.8
"71" -232.149474322796 -176.60087030381 39.7
"72" 309.718759916723 -34.0068494901061 29.2
"73" -354.37891241163 236.772526986897 31.2
"74" -255.159157514572 104.255833476782 35.7
"75" 274.591436982155 -178.118706122041 35.9
"76" 248.885745368898 44.2911576479673 37.1
"77" -128.088831156492 -390.870287083089 33.1
"78" -75.0453907996416 -76.7019910737872 29.9
"79" -394.697903096676 331.778898835182 39.1
"80" -394.033080525696 249.420774169266 32.9
"81" -255.241688527167 -359.306138753891 32.4
"82" 72.0127293840051 -278.892624005675 35.3
"83" -333.484465070069 8.15419927239418 38.5
"84" -83.2762228325009 -369.379352219403 44.7
"85" -134.988207928836 233.079391531646 34.6
"86" -170.850713551044 61.1509030684829 43.8
"87" -110.162755474448 -300.95786973834 44.7
"88" 20.1789893209934 -82.0632200688124 33
"89" -105.847061425447 -286.685567721725 35
"90" -68.6929255723953 -115.911903604865 39.1
"91" -306.868900731206 319.838377274573 35.9
"92" -356.558621115983 322.594814002514 33.1
"93" -123.665422387421 278.706146962941 27.6
"94" -261.752657033503 -7.49976709485054 29.9
"95" -63.2387410849333 -257.843628153205 36.4
"96" -340.959631465375 -181.23145531863 33
"97" 172.906816937029 -112.712211161852 47.3
"98" -115.502300672233 317.23843831569 52.2
"99" -377.238713949919 -329.141310416162 29.2
"100" -31.1487523838878 -332.458605803549 34.8
"101" -33.999796025455 347.365222685039 38.5
"102" 129.877503402531 276.697385497391 34.6
"103" 347.200153768063 323.365787044168 28.3
"104" 86.9756497442722 221.564684063196 33.1
"105" 184.030350483954 -157.257894426584 40.8
"106" 368.601490929723 -314.010858535767 28.9
"107" 199.98567737639 -46.3506316766143 36.1
"108" -350.941768661141 -280.033145844936 32.4
"109" 74.6399167925119 158.736787550151 37.7
"110" 327.163334749639 -38.9876451343298 27.4
"111" -268.894269317389 253.290142118931 35
"112" -57.5565177947283 -96.5605195611715 52.2
"113" -169.040376320481 293.201521225274 35.9
"114" -53.6664273589849 -127.98767965287 35.6
"115" 208.419798314571 152.852229773998 31.8
"116" 213.533094339073 -382.458762265742 43.8
"117" 374.242170713842 368.787948414683 36.1
"118" 2.93504055589437 385.643098689616 34.8
"119" -394.514996185899 306.772551313043 35.7
"120" -284.504410624504 -348.859035409987 28.9
"121" 271.341771073639 -30.808262526989 35.9
"122" 149.899998493493 239.353308454156 35
"123" -380.237797833979 -27.8539882972836 29.9
"124" 12.3451117426157 115.746488794684 31.8
"125" -210.471679642797 251.314083859324 39.1
"126" -350.935740768909 -307.788017019629 26.1
"127" -326.730244234204 357.66014251858 32.4
"128" 56.4094085246325 383.768964186311 37.1
"129" 24.3490131571889 370.925278030336 32.4
"130" 343.369380198419 128.410660102963 34.1
"131" 371.743073500693 -393.511029519141 31.8
"132" 106.21149931103 393.234065920115 28.9
"133" 141.889628209174 224.244859069586 28.9
"134" -64.0440560877323 294.570843875408 35.2
"135" 197.118955850601 330.994301848114 31.4
"136" 100.236701406538 -334.284609928727 26.1
"137" 358.869150839746 -398.903475888073 35.9
"138" 104.240157827735 379.325918480754 32.3
"139" -399.734738096595 355.751029215753 36.4
"140" -111.791673116386 380.397126637399 31.4
"141" -46.9618059694767 142.876544967294 35
"142" 253.247275389731 -334.216981194913 33
"143" -341.398436576128 223.679987341166 39.7
"144" 29.6304168179631 17.7190022543073 31.8
"145" 100.599640794098 -261.573519185185 40.8
