"x" "y" "DBH"
"1" 86.5701289847493 2.48942039906979 36.1
"2" -111.343782767653 -332.537328079343 35.9
"3" -251.076207496226 -217.887462303042 33.1
"4" -344.320893473923 322.64709752053 31.8
"5" 224.272625148296 377.899342030287 30.1
"6" 75.9594839066267 -296.87702152878 30.1
"7" -222.861300595105 47.1830610185862 34.8
"8" -81.6022319719195 -296.175900660455 37.1
"9" -347.277466952801 305.210903659463 35
"10" 218.538136035204 388.230976834893 34.6
"11" 312.338623031974 154.390172846615 31.2
"12" -186.74519918859 -278.714617155492 28.9
"13" 344.937927648425 -382.837880402803 28.3
"14" 244.471651315689 369.059994444251 30.1
"15" 318.550063855946 383.476175181568 34.3
"16" 247.782988101244 13.6921878904104 34.8
"17" 273.645989224315 -330.684661492705 27.7
"18" 7.11134988814592 -42.4289386719465 40.4
"19" 42.8992588073015 -42.6296247169375 35.7
"20" 292.404234223068 118.168687075377 34.8
"21" 88.9775047078729 167.258309572935 40.8
"22" 246.690278127789 -306.168417073786 31.4
"23" -122.66512401402 -335.811273008585 28.9
"24" 204.712812229991 344.78522837162 30.1
"25" -397.573413513601 194.565486721694 28.3
"26" -166.761320084333 -377.085744403303 36.4
"27" -304.571995697916 -3.61173208802938 38.5
"28" 99.9274617061019 395.511170290411 39.8
"29" -137.684279866517 -389.002378843725 52.2
"30" -225.587739795446 -48.5690750181675 32.4
"31" -110.366672277451 233.085776492953 35.3
"32" -142.112767137587 -253.636719845235 43.9
"33" 30.7989237830043 39.3091784790158 32.3
"34" -312.087261304259 -250.961289927363 30.3
"35" 16.9759422540665 -367.337092012167 36.4
"36" -36.5128461271524 174.537626467645 37.3
"37" -342.470509931445 -274.358556233346 27.6
"38" -347.32243642211 375.852487422526 31.4
"39" 166.32028222084 8.22552721947432 27.4
"40" -55.9362778440118 162.910995446146 34.8
"41" -86.9083834812045 -296.97309024632 47.3
"42" 260.219249129295 -313.947043195367 35.7
"43" 78.1962499022484 351.699109002948 39.9
"44" -254.356625489891 157.94979147613 39.6
"45" -247.162819094956 186.824872717261 32.4
"46" -202.252065949142 248.223252408206 29.2
"47" 208.082631789148 381.452532857656 30.3
"48" 158.756318502128 -95.2233282849193 32.4
"49" -187.627402320504 234.653873369098 32.4
"50" -242.739615775645 -297.699333541095 40.4
"51" 24.4612375274301 -326.982622034848 43.9
"52" 285.560460016131 168.43650508672 31.8
"53" 344.152059033513 89.7429317235947 30.3
"54" 204.092910513282 -114.324437640607 39.6
"55" 163.155429065228 -178.471344150603 35.3
"56" 40.7022358849645 218.625869229436 33
"57" -335.984491556883 -34.3547020107508 35.2
"58" 26.7050795257092 -66.3666037842631 33
"59" 36.6061881184578 210.390362888575 41.6
"60" -243.936961889267 -246.311078593135 34.8
"61" -310.549634322524 -319.183176383376 34.8
"62" -368.381258659065 112.591793946922 36.4
"63" -134.004282392561 -54.0774736553431 35.9
"64" -365.243284218013 242.71533600986 27.7
"65" -103.839287534356 -229.956403374672 31.8
"66" -79.0087662637234 -95.984236523509 34.3
"67" 80.9044877067208 -284.781103953719 31.2
"68" 373.784253560007 -217.306768707931 30.1
"69" 319.340872205794 -97.1881024539471 41.6
"70" 166.960307024419 -74.4515344500542 40.4
"71" 174.315507337451 276.68365444988 26.1
"72" 153.317727707326 -57.7743930742145 35.8
"73" -274.862933345139 -302.56380494684 35
"74" -399.47078153491 23.3052741736174 30.3
"75" 59.7284587100148 313.017448782921 30.1
"76" -299.256848357618 341.376249678433 37.7
"77" -362.151886895299 -353.515455313027 30.3
"78" 293.73339060694 279.948779381812 34.8
"79" 78.7023970857263 102.475344017148 31.8
"80" 248.496336489916 105.367548391223 30.3
"81" 384.343312494457 362.4177319929 41.7
"82" -96.2089607492089 -68.976904079318 35.9
"83" 261.129954829812 -2.35726572573185 30.1
"84" 324.705998227 -10.2662278339267 31.2
"85" -259.39669739455 47.1883753314614 30.3
"86" -13.9388570562005 -35.6621857732534 34.8
"87" -328.301025927067 -363.829674571753 43.9
"88" 204.483026266098 -128.850006312132 39.9
"89" 200.825956091285 219.529643282294 30.1
"90" 76.557737775147 -110.723793134093 40.4
"91" -133.43252222985 254.930004104972 32.9
"92" 313.711387477815 385.977789573371 35
"93" 384.355878829956 -241.213548183441 41.8
"94" -87.1525067836046 -50.7864350453019 39.1
"95" 172.601277567446 133.847369626164 35.9
"96" 147.136575914919 -239.94520790875 36.1
"97" 91.7204983532429 178.623677417636 32.4
"98" -213.123466446996 -12.9112167283893 52.2
"99" -395.057354308665 -20.2337456867099 27.7
"100" -91.4216762408614 -210.685642249882 30.1
"101" -18.6754940077662 -356.391493044794 44.7
"102" 194.88178640604 266.152857989073 43.8
"103" -318.250663392246 122.470385767519 32.9
"104" -219.460427947342 -351.451167464256 41.7
"105" 343.963163532317 213.774615898728 32.3
"106" -328.128729015589 166.336054541171 35.9
"107" 275.2521391958 -289.873383753002 32.9
"108" 102.652658335865 104.747384041548 39.8
"109" 132.145697809756 97.194697894156 35
"110" 296.559960953891 -275.13088490814 31.1
"111" 297.706615552306 -221.762741729617 39.8
