"x" "y" "DBH"
"1" -179.10213470459 333.409128710628 39.9
"2" -383.518987521529 -245.916778035462 34.6
"3" -138.398451544344 341.378190554678 41.8
"4" -385.929705202579 -166.686223074794 43.9
"5" -247.761658765376 -281.51308465749 27.6
"6" -85.6449548155069 333.151362277567 28.9
"7" 288.402201607823 284.626375883818 32.4
"8" 3.86235862970352 -380.549456551671 37.3
"9" 41.2770863622427 -92.7908677607775 39.8
"10" 301.614598557353 9.50000397861004 28.9
"11" -57.2835441678762 166.569760069251 35
"12" 124.683266319335 361.395255662501 29.9
"13" 88.5039795190096 36.9063653051853 31.8
"14" -276.992763765156 123.210133239627 34.3
"15" 64.4474238157272 327.933591045439 30.3
"16" -276.080367900431 -87.6690365374088 37.3
"17" 151.845928654075 -193.232982605696 35.8
"18" -106.789617054164 -237.095531634986 34.6
"19" 385.794528387487 -33.7109802290797 36.1
"20" 47.794028930366 147.570535168052 34.6
"21" 393.401595577598 376.444308646023 27.4
"22" 223.766797594726 -211.814473383129 32.3
"23" -335.994274541736 -336.151975952089 31.2
"24" 35.1748606190085 241.188042797148 34.3
"25" -143.913884647191 237.92927749455 32.4
"26" -192.26890373975 -287.327898852527 40.8
"27" -143.077875487506 -21.0434949025512 35.2
"28" -59.9307928234339 -20.8792895078659 29.2
"29" -61.5952858701348 -254.311875253916 31.8
"30" 394.19513437897 -285.533724352717 27.7
"31" 317.552227899432 -167.370165884495 35.2
"32" 15.2788130566478 254.83196824789 35.2
"33" -190.672514028847 112.086166068912 30.1
"34" -20.4162076115608 -157.13363904506 36.1
"35" -299.039094150066 -245.582622475922 31.2
"36" 214.737812057137 -182.873963192105 35.8
"37" 143.954901583493 263.759078644216 36.4
"38" -32.47050344944 348.997884057462 39.1
"39" 345.017511956394 -374.993884563446 27.7
"40" 100.96691492945 228.905479982495 34.1
"41" -94.5285754278302 -286.93404905498 43.8
"42" 245.570463314652 -312.476189434528 35.7
"43" 95.919674448669 375.479922257364 30.1
"44" -15.0740513578057 -179.748559556901 34.6
"45" -256.593166477978 -364.301930740476 52.2
"46" -389.226775802672 -331.20098169893 39.1
"47" 290.482077375054 -202.86009516567 33
"48" 157.103748060763 -10.5107979848981 35.7
"49" 9.40780937671661 -258.199855871499 32.4
"50" 133.626385964453 -322.47966285795 31.8
