"x" "y" "DBH"
"1" -104.646925628185 324.627486802638 33.1
"2" -83.7314667180181 -133.846647292376 32.4
"3" 27.8161104768515 -19.6754122152925 26.1
"4" -183.814942650497 -398.7589282915 31.8
"5" -267.251863516867 -132.868239097297 36.4
"6" 282.876460626721 146.918826177716 36.1
"7" -286.320846155286 -60.1458122953773 39.1
"8" -363.299823366106 -156.92667812109 35.3
"9" -226.198017224669 -199.78754799813 33
"10" -199.61348362267 186.830408871174 30.1
"11" 308.565022051334 -56.1706440523267 32.9
"12" 178.256510198116 152.595070935786 31.8
"13" -170.344347879291 -77.1635415032506 34.8
"14" -64.1935158520937 -157.825137488544 37.3
"15" 80.5720534175634 86.3658023998141 39.1
"16" -113.198537193239 -281.815804727376 32.3
"17" 212.265674397349 248.489988595247 36.1
"18" -104.099380411208 397.817314602435 34.3
"19" 36.9312236085534 319.191937334836 35
"20" -132.123946025968 -289.846207015216 37.1
"21" 372.288518585265 157.783171720803 39.6
"22" -244.558779522777 -127.739134244621 36.1
"23" 192.885252647102 -383.094979263842 34.3
"24" 375.31099114567 252.608551830053 43.8
"25" 221.197411604226 -248.406971246004 52.2
"26" -330.85827883333 364.818009920418 47.3
"27" 138.749013654888 96.4221622794867 30.3
"28" -210.152571089566 321.593143418431 30.1
"29" -62.2778380289674 49.3420634418726 31.1
"30" -81.6200084984303 -343.110879138112 30.1
"31" -156.819193437696 329.859502799809 30.5
"32" -222.676798701286 272.043238393962 36.1
"33" 282.56797939539 -261.86872087419 35.9
"34" -261.001816391945 -299.911628291011 29.2
"35" 225.202309526503 -122.657030075788 35.7
"36" 183.613881282508 145.017958804965 52.2
"37" 353.778758272529 21.4842027053237 35.7
"38" -142.280186153948 -396.44243363291 41.6
"39" 358.157466165721 -118.134877458215 31.8
"40" -141.95246566087 -354.722261056304 34.1
"41" 170.839997194707 94.990124553442 33
"42" -321.736734732985 125.829146057367 41.7
"43" -83.7750589475036 -258.874677121639 43.9
"44" 232.557091675699 -83.0078955739737 26.1
"45" 2.0576598122716 -354.292079806328 39.6
"46" 399.510632827878 -31.8350221961737 39.9
"47" 228.085812740028 241.519633494318 32.9
"48" -143.087013438344 385.526626370847 30.3
"49" -351.19190979749 -35.527328774333 35.2
"50" -243.469526618719 20.862958021462 32.4
"51" -139.854485727847 301.962523721159 31.1
"52" 241.789561510086 -133.907353319228 28.9
"53" -78.7168161943555 -59.2995330691338 35.9
"54" 319.838617928326 398.68992920965 34.3
"55" 238.376972451806 288.405694440007 52.2
